country_name,date,parameter,product,value,unit
Poland,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2488.4446,GWh
Poland,10/1/2017,Total Imports,Electricity,1005.0968,GWh
Poland,10/1/2017,Total Exports,Electricity,637.9315,GWh
Poland,10/1/2017,Used for pumped storage,Electricity,94.4979,GWh
Poland,10/1/2017,Distribution Losses,Electricity,1011.0195,GWh
Poland,10/1/2017,Final Consumption (Calculated),Electricity,12335.4408,GWh
Portugal,10/1/2017,Net Electricity Production,Electricity,4116.9038,GWh
Portugal,10/1/2017,Net Electricity Production,Total Combustible Fuels,2948.1833,GWh
Portugal,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",1220.2538,GWh
Portugal,10/1/2017,Net Electricity Production,Oil and Petroleum Products,112.3357,GWh
Portugal,10/1/2017,Net Electricity Production,Natural Gas,1342.2974,GWh
Portugal,10/1/2017,Net Electricity Production,Combustible Renewables,250.4182,GWh
Portugal,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,22.8782,GWh
Portugal,10/1/2017,Net Electricity Production,Hydro,320.0233,GWh
Portugal,10/1/2017,Net Electricity Production,Wind,752.5812,GWh
Portugal,10/1/2017,Net Electricity Production,Solar,80.4379,GWh
Portugal,10/1/2017,Net Electricity Production,Geothermal,15.6781,GWh
Portugal,10/1/2017,Net Electricity Production,Not Specified,0,GWh
Portugal,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1419.1387,GWh
Portugal,10/1/2017,Total Imports,Electricity,720.8684,GWh
Portugal,10/1/2017,Total Exports,Electricity,372.9942,GWh
Portugal,10/1/2017,Used for pumped storage,Electricity,162.0059,GWh
Portugal,10/1/2017,Distribution Losses,Electricity,416.7292,GWh
Portugal,10/1/2017,Final Consumption (Calculated),Electricity,3886.043,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Electricity,2027.4444,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Nuclear,1083.6601,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Total Combustible Fuels,539.8675,GWh
Slovak Republic,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",243.967,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Oil and Petroleum Products,32.4769,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Natural Gas,119.4149,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Combustible Renewables,142.1111,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,1.8975,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Hydro,357.5745,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Wind,0.5,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Solar,34.247,GWh
Slovak Republic,10/1/2017,Net Electricity Production,Not Specified,12.0952,GWh
Slovak Republic,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",533.9327,GWh
Slovak Republic,10/1/2017,Total Imports,Electricity,1126.2779,GWh
Slovak Republic,10/1/2017,Total Exports,Electricity,956.1938,GWh
Slovak Republic,10/1/2017,Used for pumped storage,Electricity,52,GWh
Slovak Republic,10/1/2017,Distribution Losses,Electricity,94.1973,GWh
Slovak Republic,10/1/2017,Final Consumption (Calculated),Electricity,2051.3312,GWh
Slovenia,10/1/2017,Net Electricity Production,Electricity,1257.722,GWh
Slovenia,10/1/2017,Net Electricity Production,Nuclear,516.536,GWh
Slovenia,10/1/2017,Net Electricity Production,Total Combustible Fuels,386.176,GWh
Slovenia,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",333.409,GWh
Slovenia,10/1/2017,Net Electricity Production,Oil and Petroleum Products,0.339,GWh
Slovenia,10/1/2017,Net Electricity Production,Natural Gas,31.088,GWh
Slovenia,10/1/2017,Net Electricity Production,Combustible Renewables,20.856,GWh
Slovenia,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,0.484,GWh
Slovenia,10/1/2017,Net Electricity Production,Hydro,332.472,GWh
Slovenia,10/1/2017,Net Electricity Production,Wind,0.274,GWh
Slovenia,10/1/2017,Net Electricity Production,Solar,22.264,GWh
Slovenia,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",375.866,GWh
Slovenia,10/1/2017,Total Imports,Electricity,843.172,GWh
Slovenia,10/1/2017,Total Exports,Electricity,849.641,GWh
Slovenia,10/1/2017,Used for pumped storage,Electricity,39.443,GWh
Slovenia,10/1/2017,Distribution Losses,Electricity,73.822,GWh
Slovenia,10/1/2017,Final Consumption (Calculated),Electricity,1137.988,GWh
Spain,10/1/2017,Net Electricity Production,Electricity,21684.7034,GWh
Spain,10/1/2017,Net Electricity Production,Nuclear,4302.9619,GWh
Spain,10/1/2017,Net Electricity Production,Total Combustible Fuels,12125.8041,GWh
Spain,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",4020.6465,GWh
Spain,10/1/2017,Net Electricity Production,Oil and Petroleum Products,1318.4253,GWh
Spain,10/1/2017,Net Electricity Production,Natural Gas,6224.7157,GWh
Spain,10/1/2017,Net Electricity Production,Combustible Renewables,493.972,GWh
Spain,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,68.0446,GWh
Spain,10/1/2017,Net Electricity Production,Hydro,969.4624,GWh
Spain,10/1/2017,Net Electricity Production,Wind,3214.7287,GWh
Spain,10/1/2017,Net Electricity Production,Solar,1065.2463,GWh
Spain,10/1/2017,Net Electricity Production,Not Specified,6.5,GWh
Spain,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5743.4094,GWh
Spain,10/1/2017,Total Imports,Electricity,1595.358,GWh
Spain,10/1/2017,Total Exports,Electricity,1317.246,GWh
Spain,10/1/2017,Used for pumped storage,Electricity,220.846,GWh
Spain,10/1/2017,Distribution Losses,Electricity,1914.3288,GWh
Spain,10/1/2017,Final Consumption (Calculated),Electricity,19827.6407,GWh
Sweden,10/1/2017,Net Electricity Production,Electricity,12870.6558,GWh
Sweden,10/1/2017,Net Electricity Production,Nuclear,4174.4289,GWh
Sweden,10/1/2017,Net Electricity Production,Total Combustible Fuels,1175.7795,GWh
Sweden,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",73.8138,GWh
Sweden,10/1/2017,Net Electricity Production,Oil and Petroleum Products,17.4174,GWh
Sweden,10/1/2017,Net Electricity Production,Natural Gas,8.467,GWh
Sweden,10/1/2017,Net Electricity Production,Combustible Renewables,941.0344,GWh
Sweden,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,135.0469,GWh
Sweden,10/1/2017,Net Electricity Production,Hydro,5570.6894,GWh
Sweden,10/1/2017,Net Electricity Production,Wind,1942.4093,GWh
Sweden,10/1/2017,Net Electricity Production,Solar,7.3487,GWh
Sweden,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8461.4818,GWh
Sweden,10/1/2017,Total Imports,Electricity,903.2299,GWh
Sweden,10/1/2017,Total Exports,Electricity,2302.2949,GWh
Sweden,10/1/2017,Used for pumped storage,Electricity,4.8066,GWh
Sweden,10/1/2017,Distribution Losses,Electricity,770.9001,GWh
Sweden,10/1/2017,Final Consumption (Calculated),Electricity,10695.8841,GWh
Switzerland,10/1/2017,Net Electricity Production,Electricity,4284.88,GWh
Switzerland,10/1/2017,Net Electricity Production,Nuclear,1287,GWh
Switzerland,10/1/2017,Net Electricity Production,Total Combustible Fuels,294.9106,GWh
Switzerland,10/1/2017,Net Electricity Production,Oil and Petroleum Products,2.4773,GWh
Switzerland,10/1/2017,Net Electricity Production,Natural Gas,55.0953,GWh
Switzerland,10/1/2017,Net Electricity Production,Combustible Renewables,141.8373,GWh
Switzerland,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,95.5007,GWh
Switzerland,10/1/2017,Net Electricity Production,Hydro,2567,GWh
Switzerland,10/1/2017,Net Electricity Production,Wind,11.05,GWh
Switzerland,10/1/2017,Net Electricity Production,Solar,124.9193,GWh
Switzerland,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2844.8066,GWh
Switzerland,10/1/2017,Total Imports,Electricity,3831,GWh
Switzerland,10/1/2017,Total Exports,Electricity,2626,GWh
Switzerland,10/1/2017,Used for pumped storage,Electricity,366,GWh
Switzerland,10/1/2017,Distribution Losses,Electricity,386.1502,GWh
Switzerland,10/1/2017,Final Consumption (Calculated),Electricity,4737.7297,GWh
Turkey,10/1/2017,Net Electricity Production,Electricity,22878.0073,GWh
Turkey,10/1/2017,Net Electricity Production,Total Combustible Fuels,18329.3058,GWh
Turkey,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",8148.3909,GWh
Turkey,10/1/2017,Net Electricity Production,Oil and Petroleum Products,48.6899,GWh
Turkey,10/1/2017,Net Electricity Production,Natural Gas,9952.0534,GWh
Turkey,10/1/2017,Net Electricity Production,Combustible Renewables,177.6517,GWh
Turkey,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,2.5199,GWh
Turkey,10/1/2017,Net Electricity Production,Hydro,2320.858,GWh
Turkey,10/1/2017,Net Electricity Production,Wind,1327.3282,GWh
Turkey,10/1/2017,Net Electricity Production,Solar,325.5198,GWh
Turkey,10/1/2017,Net Electricity Production,Geothermal,497.5174,GWh
Turkey,10/1/2017,Net Electricity Production,Not Specified,77.4782,GWh
Turkey,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4648.8751,GWh
Turkey,10/1/2017,Total Imports,Electricity,152.059,GWh
Turkey,10/1/2017,Total Exports,Electricity,324.5665,GWh
Turkey,10/1/2017,Distribution Losses,Electricity,2760.0725,GWh
Turkey,10/1/2017,Final Consumption (Calculated),Electricity,19945.4273,GWh
United Kingdom,10/1/2017,Net Electricity Production,Electricity,26959.909,GWh
United Kingdom,10/1/2017,Net Electricity Production,Nuclear,5442.7247,GWh
United Kingdom,10/1/2017,Net Electricity Production,Total Combustible Fuels,14204.5898,GWh
United Kingdom,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",974.9587,GWh
United Kingdom,10/1/2017,Net Electricity Production,Oil and Petroleum Products,129.7553,GWh
United Kingdom,10/1/2017,Net Electricity Production,Natural Gas,10799.4248,GWh
United Kingdom,10/1/2017,Net Electricity Production,Combustible Renewables,1986.6834,GWh
United Kingdom,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,313.7675,GWh
United Kingdom,10/1/2017,Net Electricity Production,Hydro,901.5862,GWh
United Kingdom,10/1/2017,Net Electricity Production,Wind,5835.1129,GWh
United Kingdom,10/1/2017,Net Electricity Production,Solar,575.5459,GWh
United Kingdom,10/1/2017,Net Electricity Production,Other Renewables,0.3495,GWh
United Kingdom,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9299.2779,GWh
United Kingdom,10/1/2017,Total Imports,Electricity,1332.9276,GWh
United Kingdom,10/1/2017,Total Exports,Electricity,551.6243,GWh
United Kingdom,10/1/2017,Used for pumped storage,Electricity,338.1987,GWh
United Kingdom,10/1/2017,Distribution Losses,Electricity,1931.2981,GWh
United Kingdom,10/1/2017,Final Consumption (Calculated),Electricity,25471.7154,GWh
United States,10/1/2017,Net Electricity Production,Electricity,324718.586,GWh
United States,10/1/2017,Net Electricity Production,Nuclear,65956.719,GWh
United States,10/1/2017,Net Electricity Production,Total Combustible Fuels,206982.816,GWh
United States,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",92814.873,GWh
United States,10/1/2017,Net Electricity Production,Oil and Petroleum Products,2206.722,GWh
United States,10/1/2017,Net Electricity Production,Natural Gas,105890.957,GWh
United States,10/1/2017,Net Electricity Production,Combustible Renewables,5334.8,GWh
United States,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,735.464,GWh
United States,10/1/2017,Net Electricity Production,Hydro,18956.04,GWh
United States,10/1/2017,Net Electricity Production,Wind,24831.731,GWh
United States,10/1/2017,Net Electricity Production,Solar,6373.88,GWh
United States,10/1/2017,Net Electricity Production,Geothermal,1257.015,GWh
United States,10/1/2017,Net Electricity Production,Not Specified,360.385,GWh
United States,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",56753.466,GWh
United States,10/1/2017,Total Imports,Electricity,4744.003,GWh
United States,10/1/2017,Total Exports,Electricity,660.205,GWh
United States,10/1/2017,Used for pumped storage,Electricity,2184.356,GWh
United States,10/1/2017,Distribution Losses,Electricity,15452.459,GWh
United States,10/1/2017,Final Consumption (Calculated),Electricity,311165.569,GWh
Argentina,10/1/2017,Net Electricity Production,Electricity,10297.892,GWh
Argentina,10/1/2017,Net Electricity Production,Nuclear,622.182,GWh
Argentina,10/1/2017,Net Electricity Production,Total Combustible Fuels,6631.554,GWh
Argentina,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",148.861,GWh
Argentina,10/1/2017,Net Electricity Production,Oil and Petroleum Products,529.796,GWh
Argentina,10/1/2017,Net Electricity Production,Natural Gas,5805.761,GWh
Argentina,10/1/2017,Net Electricity Production,Combustible Renewables,147.137,GWh
Argentina,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Argentina,10/1/2017,Net Electricity Production,Hydro,2988.144,GWh
Argentina,10/1/2017,Net Electricity Production,Wind,54.393,GWh
Argentina,10/1/2017,Net Electricity Production,Solar,1.619,GWh
Argentina,10/1/2017,Net Electricity Production,Geothermal,0,GWh
Argentina,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3191.293,GWh
Brazil,10/1/2017,Net Electricity Production,Electricity,51329.3629,GWh
Brazil,10/1/2017,Net Electricity Production,Nuclear,1118.2506,GWh
Brazil,10/1/2017,Net Electricity Production,Total Combustible Fuels,18264.5174,GWh
Brazil,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",2272.6891,GWh
Brazil,10/1/2017,Net Electricity Production,Oil and Petroleum Products,2526.8122,GWh
Brazil,10/1/2017,Net Electricity Production,Natural Gas,7449.3828,GWh
Brazil,10/1/2017,Net Electricity Production,Combustible Renewables,5822.3058,GWh
Brazil,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,193.3276,GWh
Brazil,10/1/2017,Net Electricity Production,Hydro,26790.4453,GWh
Brazil,10/1/2017,Net Electricity Production,Wind,4964.3866,GWh
Brazil,10/1/2017,Net Electricity Production,Solar,191.763,GWh
Brazil,10/1/2017,Net Electricity Production,Geothermal,0,GWh
Brazil,10/1/2017,Net Electricity Production,Other Renewables,0,GWh
Brazil,10/1/2017,Net Electricity Production,Not Specified,0,GWh
Brazil,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",37768.9007,GWh
Bulgaria,10/1/2017,Net Electricity Production,Electricity,3103.311,GWh
Bulgaria,10/1/2017,Net Electricity Production,Nuclear,831.264,GWh
Bulgaria,10/1/2017,Net Electricity Production,Total Combustible Fuels,1818.492,GWh
Bulgaria,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",1645.912,GWh
Bulgaria,10/1/2017,Net Electricity Production,Oil and Petroleum Products,29.854,GWh
Bulgaria,10/1/2017,Net Electricity Production,Natural Gas,114.78,GWh
Bulgaria,10/1/2017,Net Electricity Production,Combustible Renewables,27.945,GWh
Bulgaria,10/1/2017,Net Electricity Production,Hydro,205.617,GWh
Bulgaria,10/1/2017,Net Electricity Production,Wind,142.087,GWh
Bulgaria,10/1/2017,Net Electricity Production,Solar,102.789,GWh
Bulgaria,10/1/2017,Net Electricity Production,Not Specified,3.062,GWh
Bulgaria,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",478.438,GWh
China,10/1/2017,Net Electricity Production,Electricity,513729.384,GWh
China,10/1/2017,Net Electricity Production,Nuclear,19110.918,GWh
China,10/1/2017,Net Electricity Production,Total Combustible Fuels,344710.038,GWh
China,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",324146.115,GWh
China,10/1/2017,Net Electricity Production,Oil and Petroleum Products,707.78,GWh
China,10/1/2017,Net Electricity Production,Natural Gas,13269.68,GWh
China,10/1/2017,Net Electricity Production,Combustible Renewables,5636.57,GWh
China,10/1/2017,Net Electricity Production,Other Combustible Non-Renewables,949.893,GWh
China,10/1/2017,Net Electricity Production,Hydro,114915.692,GWh
China,10/1/2017,Net Electricity Production,Wind,25076.062,GWh
China,10/1/2017,Net Electricity Production,Solar,9905.983,GWh
China,10/1/2017,Net Electricity Production,Geothermal,9.809,GWh
China,10/1/2017,Net Electricity Production,Other Renewables,0.881,GWh
China,10/1/2017,Net Electricity Production,Not Specified,0,GWh
China,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",155544.997,GWh
Croatia,10/1/2017,Net Electricity Production,Electricity,862.966,GWh
Croatia,10/1/2017,Net Electricity Production,Total Combustible Fuels,448.87,GWh
Croatia,10/1/2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",72.166,GWh
Croatia,10/1/2017,Net Electricity Production,Oil and Petroleum Products,9.659,GWh
Croatia,10/1/2017,Net Electricity Production,Natural Gas,321.356,GWh
Croatia,10/1/2017,Net Electricity Production,Combustible Renewables,45.689,GWh
Croatia,10/1/2017,Net Electricity Production,Hydro,321.012,GWh
Croatia,10/1/2017,Net Electricity Production,Wind,87.24,GWh
Croatia,10/1/2017,Net Electricity Production,Solar,5.844,GWh
Croatia,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",459.785,GWh
Cyprus,10/1/2017,Net Electricity Production,Electricity,363.3,GWh
Cyprus,10/1/2017,Net Electricity Production,Total Combustible Fuels,330.692,GWh
Cyprus,10/1/2017,Net Electricity Production,Oil and Petroleum Products,326.667,GWh
Cyprus,10/1/2017,Net Electricity Production,Combustible Renewables,4.024,GWh
Cyprus,10/1/2017,Net Electricity Production,Wind,17.121,GWh
Cyprus,10/1/2017,Net Electricity Production,Solar,15.488,GWh
Cyprus,10/1/2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",36.633,GWh
